id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_era_1,artist_era_2,artist_origin_1,artist_origin_2,artist_origin_3,artist_origin_4,artist_type_1,artist_type_2,genre_1,genre_2,genre_3,gnid,mood_1,mood_2,tempo_1,tempo_2,tempo_3
5nqD7Un5BOLlnk5AjfXZRJ,Still Fallin,Hunter Hayes,0.45899999999999996,0.387,11,-8.408999999999999,1,0.0281,0.672,0.0,0.106,0.28300000000000003,85.92399999999999,222880,4,2010s,,North America,United States,Louisiana,,Male,Male,Traditional,Country,Contemporary Country,421462323-4AC97BA4E3C9CAD49297F0E948DCB9BF,Empowering,Dramatic Emotion,Slow Tempo,Slow,40s
4W38RXuQNuoTSwVsQA1OGC,Nothin' Like You,Dan + Shay,0.589,0.7040000000000001,4,-4.772,1,0.0303,0.151,0.0,0.067,0.43700000000000006,84.956,186253,4,2010s,Mid 2010s,North America,United States,Tennessee,Nashville,Male,Male Duo,Traditional,Country,Contemporary Country,417413826-52518601A74D9BC706BD055D8D28B953,Empowering,Strong / Stable,Medium Tempo,Medium,80s
23EkfwUdsRIz7jAZIcC8gb,Stay A Little Longer,Brothers Osborne,0.556,0.879,6,-5.301,1,0.0296,0.0356,0.121,0.159,0.54,96.986,335480,4,2010s,,North America,United States,Tennessee,Nashville,Male,Male Duo,Traditional,Country,Contemporary Country,601025698-AF1A48BC8837711EA3F894C603D41260,Empowering,Powerful / Heroic,Medium Tempo,Medium Fast,90s
0p1BcEcYVO3uk4KDf3gzkY,Wanted,Hunter Hayes,0.42100000000000004,0.47600000000000003,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.78400000000002,228840,4,2010s,,North America,United States,Louisiana,,Male,Male,Traditional,Country,Contemporary Country,252025311-B3C8778D6F31401D9DF75B5D5D0D08CE,Empowering,Dramatic Emotion,Slow Tempo,Slow,40s
0iIReFSw0XoZ61SDy5uaqU,Different For Girls,Dierks Bentley,0.659,0.772,4,-5.593999999999999,1,0.0358,0.395,0.000443,0.0721,0.381,92.007,180360,4,2010s,Mid 2010s,North America,United States,Arizona,Phoenix,Mixed,Mixed Duo,Traditional,Country,Contemporary Country,634353508-ED14D0CC0390F61C63D7B39829C04EB7,Yearning,Energetic Yearning,Medium Tempo,Medium Fast,90s
6BCrbWBpb8d6KWmEqZ41tr,Come Over,Kenny Chesney,0.466,0.7040000000000001,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.48100000000000004,176.043,248427,4,1990s,,North America,United States,Tennessee,,Male,Male,Traditional,Country,Contemporary Country,269647785-3141D0C84F08A693B0912ABAEEB46711,Empowering,Strong / Stable,Medium Tempo,Medium,80s
6wycnu8FWXsj68ig7BEot9,Blue Ain't Your Color,Keith Urban,0.6859999999999999,0.41700000000000004,7,-7.787000000000001,1,0.0363,0.606,1.79e-06,0.0844,0.451,82.40700000000001,230600,3,2000s,,Australia/Oceania,Australia,,,Male,Male,Traditional,Country,Contemporary Country,625408616-E7E6DA68C8E27C1C153822D9766C0428,Sensual,Soft Soulful,Medium Tempo,Medium Slow,50s
6GEzLG3Lxqy0oFLxiRj0HM,Yours,Russell Dickerson,0.551,0.725,11,-6.005,1,0.034,0.127,0.0,0.0935,0.575,134.047,216893,4,2010s,,North America,United States,Tennessee,Nashville,Male,Male,Traditional,Country,Contemporary Country,714472626-1B68E4367472BDA85F71E901F0099099,Yearning,Sensitive / Exploring,Medium Tempo,Medium,60s
6KCUliK0a3lHcMiGaqNdHR,I Like The Sound Of That,Rascal Flatts,0.609,0.807,0,-5.603,1,0.0373,0.28800000000000003,0.0,0.18,0.534,89.96700000000001,210000,4,2000s,,North America,United States,Tennessee,Nashville,Male,Male Group,Traditional,Country,Contemporary Country,425862142-A402DF8C8F746CD780713875608AB3C5,Empowering,Strong / Stable,Medium Tempo,Medium Fast,90s
6wCCc2kxsYgHfO2yW1824K,In Case You Didn't Know,Brett Young,0.593,0.542,10,-7.287999999999999,1,0.0309,0.358,0.0,0.10400000000000001,0.42700000000000005,147.969,224853,4,2010s,,North America,United States,California,Orange County,Male,Male,Traditional,Country,Contemporary Country,687208925-624D7AB06C74A9B61EA49FB3D2DB27C0,Empowering,Strong / Stable,Medium Tempo,Medium,70s
5xdFitc41cUXrRtR5dzwg5,Can't Say No,Dan + Shay,0.742,0.43,5,-11.373,1,0.0267,0.46,0.0,0.172,0.679,101.98200000000001,174373,4,2010s,Mid 2010s,North America,United States,Tennessee,Nashville,Male,Male Duo,Traditional,Country,Contemporary Country,407893563-7D52275B2D8578B287CA482FD30D03E9,Romantic,Heartfelt Passion,Medium Tempo,Medium Slow,50s
1FlrRfUhRho7UaCNiAVnaM,"God, Your Mama, And Me",Florida Georgia Line,0.445,0.797,7,-3.662,1,0.0476,0.331,0.0,0.377,0.691,168.00799999999998,183413,4,2010s,Mid 2010s,North America,United States,Tennessee,Nashville,Male,Male Group,Traditional,Country,Contemporary Country,645274817-C338F0E4797A14A174C5833F7170F582,Yearning,Sensitive / Exploring,Medium Tempo,Medium,80s
0MCj53AsRW14o9QEIBSeZD,Yours If You Want It,Rascal Flatts,0.5329999999999999,0.91,8,-3.0869999999999997,1,0.0566,0.0102,0.0,0.10800000000000001,0.494,113.054,208733,4,2000s,,North America,United States,Tennessee,Nashville,Male,Male Group,Traditional,Country,Contemporary Country,702379097-51C0CE1BF2FAE15107DAF84752390B35,Empowering,Powerful / Heroic,Medium Tempo,Medium Fast,110s
7LJOfS8evyKfP8Fl5rdZXw,Cop Car,Sam Hunt,0.606,0.585,0,-6.47,1,0.0321,0.16699999999999998,0.0,0.0658,0.177,77.01,253880,4,2010s,Mid 2010s,North America,United States,Tennessee,Nashville,Male,Male,Traditional,Country,Contemporary Country,476346336-81B63134404F201A45C557544BE94B0E,Empowering,Strong / Stable,Medium Tempo,Medium,70s
1CT5PqwPPJzyv7V4pJ8mYh,Love You Like That,Canaan Smith,0.561,0.738,11,-5.05,1,0.0289,0.00865,9.549999999999999e-05,0.0984,0.725,145.101,204493,4,2010s,,North America,United States,Virginia,,Male,Male,Traditional,Country,Contemporary Country,531256561-33BEA42ECD27405A40D85F781A5B215A,Empowering,Powerful / Heroic,Medium Tempo,Medium,70s
4Z3P5tSmsB7BkFHFc38dz7,anemone,slenderbodies,0.8540000000000001,0.631,11,-8.197000000000001,0,0.0452,0.884,0.00999,0.20199999999999999,0.609,119.986,228062,4,2010s,Late 2010s,North America,United States,California,Los Angeles,Male,Male Duo,Electronica,Electronica Mainstream,Pop Electronica,701304560-4B01D64508DF4A87BCF157971B219693,Sensual,Soft Soulful,Medium Tempo,Medium Slow,60s
0A9fNzuRa0WqaCmxY7FOLK,Only,Patrick Baker,0.634,0.556,6,-9.149,0,0.064,0.431,2.2e-05,0.102,0.136,110.175,263935,4,2010s,Early 2010s,North America,United States,Tennessee,Nashville,Male,Male,Electronica,Electronica Mainstream,Pop Electronica,732328683-A645B60FBC1A07E2C392FC188080A251,Sensual,Dreamy Pulse,Medium Tempo,Medium Slow,50s
1frhZSh2UQNthJ5HOkXZig,Chihiro,Yoste,0.428,0.5660000000000001,4,-8.352,1,0.0279,0.9329999999999999,0.581,0.0977,0.0778,139.791,216000,4,,,,,,,,,Pop,Easy Listening,Other Easy Listening,603043858-49B23B4B377A790367DA9B882F724978,Sensual,Dreamy Pulse,Medium Tempo,Medium,70s
33g7RkuLMnrXK2qKSjjHho,Come Home,BAYNK,0.698,0.585,9,-7.629,1,0.0479,0.43200000000000005,0.265,0.0946,0.11599999999999999,104.01799999999999,246923,4,2010s,Late 2010s,Australia/Oceania,New Zealand,,,Male,Male Duo,Electronica,Electronica Mainstream,Pop Electronica,727147514-4ACD08CDD980F3AFE077C06CB0FF01A2,Sensual,Dreamy Pulse,Medium Tempo,Medium Slow,50s
6vXigSUDi4rK0gcZQ7QC1x,Silent Spaces,Tracy Irve,0.695,0.53,9,-9.035,0,0.0355,0.301,0.00403,0.10300000000000001,0.428,115.978,210000,4,2010s,Late 2010s,Scandinavia,Sweden,,,Mixed,Mixed Duo,Electronica,Electronica Mainstream,Pop Electronica,754684439-F5D3B2C2464E6B0A1E1E39EAF3C3E6FD,Fiery,Passionate Rhythm,Medium Tempo,Medium Fast,110s
1LdV2QpLGtA3E6WNMwAPGE,Drift,Benji Lewis,0.6779999999999999,0.374,0,-9.387,0,0.0475,0.561,0.0249,0.10300000000000001,0.0519,82.05799999999999,222439,4,2000s,,Western Europe,United Kingdom,England,,Male,Male,Traditional,Folk,Contemporary U.S. Folk,151763323-A0426DB9C31B0D582182205DA3B533E6,Empowering,Strong / Stable,Medium Tempo,Medium,70s
5ZJrnxlVNseqSqR9QHQLbF,Toluca Lake,Tep No,0.752,0.6920000000000001,11,-6.436,0,0.0242,0.359,0.0343,0.10300000000000001,0.743,114.98700000000001,224888,4,2010s,,North America,Canada,Ontario,Toronto,Male,Male,Electronica,House,General House,746626229-943ECEFCBC4AEAEA29CF0C129912D980,Brooding,Dreamy Brooding,Medium Tempo,Medium Slow,50s
03GwrTwkp5dC2DereUpPec,Easier,Mansionair,0.45299999999999996,0.514,6,-6.01,1,0.0448,0.201,0.0158,0.0735,0.171,117.115,272600,4,2010s,,Australia/Oceania,Australia,New South Wales,Sydney,Male,Male Group,Electronica,Electronica Mainstream,Pop Electronica,682988336-9F2AB52B986BDAC0D2EFF8842FF3BCC8,Brooding,Dreamy Brooding,Medium Tempo,Medium Slow,50s
24aOsDgIOcivmr0q2sfLt3,Falling Night,Nuit Oceān,0.467,0.36200000000000004,9,-12.312000000000001,0,0.0404,0.489,0.0586,0.111,0.192,124.984,239266,4,2010s,Mid 2010s,Western Europe,France,Bordeaux,,Male,Male,Electronica,Electronica Mainstream,Pop Electronica,683092748-C2CB974403A72F6D32FCAE18602ABC5A,Melancholy,Wistful / Forlorn,Medium Tempo,Medium Slow,60s
48UlszOrUzfprHJfkVOcbb,Homegrown - Empty Woods Remix,Haux,0.815,0.52,6,-8.966000000000001,0,0.0405,0.7559999999999999,0.853,0.10400000000000001,0.324,120.022,245000,4,2010s,Mid 2010s,North America,United States,Massachusetts,,Male,Male,Alternative & Punk,Indie Rock,Indie Pop,719746397-D7DA2F9CFBF18E23CD8AE1A979D85518,Sensual,Dreamy Pulse,Medium Tempo,Medium Slow,60s
6UXBFqtZdXzX4bkpqOPsDi,Rearrange,Ella Vos,0.687,0.429,10,-6.524,1,0.0344,0.298,0.00032,0.193,0.23199999999999998,121.11,186456,4,2010s,Late 2010s,North America,United States,California,Los Angeles,Female,Female,Electronica,Electronica Mainstream,Pop Electronica,742689873-601D0040B4A8E71B85997A3251017070,Empowering,Dramatic Emotion,Medium Tempo,Medium Slow,60s
7tuNAc2X0r8iU3nU6Yoi5p,Astronaut - Something About Your Love,Mansionair,0.7340000000000001,0.589,5,-7.66,0,0.0902,0.226,0.00426,0.113,0.344,106.068,202695,4,2010s,,Australia/Oceania,Australia,New South Wales,Sydney,Male,Male Group,Electronica,Electronica Mainstream,Pop Electronica,751325069-C13A62AE8A1AD18E38FD40A23A7B879D,Brooding,Dreamy Brooding,Medium Tempo,Medium Slow,50s
3i9fMFpVYB7FKmy9NCuzwS,Naive,RKCB,0.64,0.5820000000000001,1,-9.529,1,0.040999999999999995,0.716,0.00117,0.32799999999999996,0.085,100.024,213250,4,2000s,Mid 2000s,Western Europe,United Kingdom,England,,Male,Male Group,Alternative & Punk,Indie Rock,Indie Pop,94250223-454C98AF80880B140E586967D39EF6BD,Urgent,Energetic Anxious,Medium Tempo,Medium Fast,100s
1tvJf62LAwhnx8cInsfRZM,Downtown,Lilla Vargen,0.431,0.33399999999999996,1,-9.88,1,0.0319,0.6509999999999999,0.0184,0.147,0.0449,94.492,249429,4,2010s,Late 2010s,Western Europe,United Kingdom,Northern Ireland,,Female,Female,Alternative & Punk,Alternative,Alternative Singer-Songwriter,744219022-1EC6E5B51CD121060B4045915FAE0323,Empowering,Dramatic Emotion,Slow Tempo,Slow,40s
4fwBJ1pEqgOggOCPVgWlTb,Major Love,Bipolar Sunshine,0.774,0.493,5,-6.997999999999999,0,0.0436,0.545,0.0,0.0868,0.6,102.052,141222,4,2010s,,Western Europe,United Kingdom,England,Manchester,Male,Male,Urban,Contemporary R&B/Soul,Contemporary R&B,745595512-48B6EC77C61F1C41C1D9EB08FDB7731A,Cool,Cool Confidence,Medium Tempo,Medium Fast,100s
55fmthmn3rgnk9Wyx7G5dU,Orbit,SŸDE,0.7959999999999999,0.611,4,-8.559,0,0.0329,0.217,0.0507,0.11199999999999999,0.24100000000000002,117.994,178920,4,,,,,,,,,Pop,Western Pop,Pop Vocal,748392132-31F72118BA70B4FFAD698F05A639E513,Sensual,Intimate,Medium Tempo,Medium Slow,50s
5ED5vnF6SpG7gdv7XBjEvF,Suddenly,Ella Vos,0.358,0.155,6,-9.323,1,0.0453,0.867,3.3299999999999996e-05,0.10300000000000001,0.0853,85.038,205082,4,2010s,Late 2010s,North America,United States,California,Los Angeles,Female,Female,Electronica,Electronica Mainstream,Pop Electronica,755337079-85A5AD5EB4D9E21879C7F2E4A30731AD,Empowering,Dramatic Emotion,Slow Tempo,Very Slow,30s
41nkPKWbunYtRKRdyvhxbr,Lie,Cody Lovaas,0.6729999999999999,0.551,0,-7.575,1,0.0288,0.0133,0.000367,0.0747,0.429,88.039,194499,4,2010s,,North America,United States,California,San Diego,Male,Male,Pop,Western Pop,Adult Alternative Pop,678211575-5A58523311D3D9146D91DD6B5762E0DE,Brooding,Dreamy Brooding,Slow Tempo,Slow,40s
68PPDjziqqiNsQvgbZdSIm,Comatose,The Brinks,0.528,0.618,11,-7.52,0,0.0319,0.0293,0.0011,0.11800000000000001,0.439,176.06900000000002,227983,4,2010s,Mid 2010s,North America,United States,California,Los Angeles,Male,Male Duo,Electronica,Electronica Mainstream,Pop Electronica,743583076-CB3A4FF9BAA8222E16F7D65582EBBDD5,Energizing,Abstract Beat,Fast Tempo,Fast,170s
7pe2OKY04MW1Cunyqrai83,Quick Musical Doodles,Two Feet,0.688,0.349,6,-7.182,0,0.27,0.24100000000000002,0.685,0.374,0.433,169.773,144000,4,2010s,Mid 2010s,North America,United States,New York,New York City,Male,Male,Electronica,Electronica Mainstream,Pop Electronica,645814771-2E880EC993FDC01A999CDF9DBB03D6C0,Defiant,Attitude / Defiant,Medium Tempo,Medium,80s
6O7FnHyGMvsvz4WT0Ae7Up,gold,EDEN,0.7,0.461,8,-9.59,1,0.147,0.615,0.0,0.36700000000000005,0.67,97.01299999999999,196701,4,2000s,,Southern Africa,South Africa,,,Male,Male Group,Pop,Western Pop,Teen Boy Band,756040033-07606F0EB6523DD303CE22BA889D3832,Sensual,Soft Soulful,Slow Tempo,Slow,40s
2pHmVgvvl7IJdxaofJ88YX,They Came Along,Haulm,0.591,0.469,5,-7.4510000000000005,0,0.0538,0.8109999999999999,0.83,0.13699999999999998,0.0723,113.995,357895,4,2010s,Late 2010s,North America,United States,New York,New York City,Male,Male Duo,Electronica,House,Deep House,747132924-997ABDD227C8EEFB2FBEFD4393530D3B,Sensual,Dreamy Pulse,Medium Tempo,Medium Slow,50s
31JRYHF9dySudiyABFrJuv,Eden,Plake,0.665,0.455,10,-13.439,0,0.0583,0.457,0.0271,0.10400000000000001,0.0741,116.025,190698,3,2010s,Late 2010s,North America,United States,Louisiana,,Male,Male,Pop,Western Pop,Pop Vocal,727172631-397F2310F858F55DC95361E99AA8D616,Excited,Euphoric Energy,Medium Tempo,Medium Fast,110s
4mZ5nx8VlwSN3a3jm6golT,Daydream,Milk & Bone,0.5770000000000001,0.584,10,-6.444,1,0.0363,0.133,0.0034,0.14300000000000002,0.22699999999999998,148.054,233112,4,2010s,Mid 2010s,North America,Canada,Quebec,Montreal,Female,Female Duo,Electronica,Electronica Mainstream,Pop Electronica,,,,,,
6A624MGrfVN9WUz4lIAOg2,Some Reason,Hazey Eyes,0.713,0.483,4,-8.429,0,0.0781,0.289,3.47e-06,0.121,0.2,96.007,201964,4,,,,,,,,,Pop,Western Pop,Pop Vocal,735474824-5DA282D21E23CA404FBBE178E45613E5,Sensual,Intimate,Medium Tempo,Medium Slow,60s
4HgzKOJxLUgGmJfUlKYJZS,Last Cigarette,Kennedi,0.58,0.42700000000000005,8,-11.347999999999999,0,0.0359,0.40700000000000003,0.00547,0.0966,0.36,92.979,250539,4,,,,,,,,,Pop,Western Pop,Pop Vocal,668484214-BB514F7CD07527DC4B0C1E45D701F984,Sensual,Dreamy Pulse,Slow Tempo,Slow,40s
1H4YkI6Dmzu4FncgP2SY1f,Here If You Want (Pale Blue),MOSSS,0.7609999999999999,0.6,7,-7.348,1,0.0765,0.26899999999999996,0.8640000000000001,0.10800000000000001,0.557,96.015,199036,4,1990s,Early 1990s,North America,United States,New York,New York City,Female,Female Group,Electronica,Dance & Club,Freestyle,5030651-70B241141911EDE3E29B7BF877E7501F,Fiery,Fiery Groove,Medium Tempo,Medium Fast,120s
3OzollQJqCT2qgceHFinNQ,Demons,Joji,0.46399999999999997,0.37799999999999995,2,-11.354000000000001,0,0.14300000000000002,0.41600000000000004,0.0917,0.0966,0.037000000000000005,164.486,176804,5,2010s,Late 2010s,North America,United States,New York,New York City,Male,Male,Urban,Contemporary R&B/Soul,Neo-Soul,745594411-62C94477DF2513C7039A60A913EC22FF,Sensual,Dreamy Pulse,Medium Tempo,Medium Slow,60s
2docvXwmea0pDCPv7cDe9s,Filthy Rich,Evalyn,0.607,0.55,3,-6.278,0,0.0435,0.785,0.0,0.10099999999999999,0.0857,124.861,215107,4,,,,,,,,,Pop,Western Pop,Pop Vocal,737946832-BBBE0280D7221F6074CDF6BB3D6FD0D6,,,,,
54LQnp0uUP1gSRFHN1QAj7,Reach Out,Toulouse,0.259,0.423,0,-9.692,1,0.0695,0.552,0.00485,0.107,0.126,173.05700000000002,253600,3,2010s,Late 2010s,North America,United States,New York,,Male,Male,Urban,Contemporary R&B/Soul,Neo-Soul,742156704-67EE6BF93CCA5CDE268496BB4A124CE0,Sophisticated,Smoky / Romantic,Medium Tempo,Medium Slow,50s
77bKLlmIwnG68X6wsi8Ord,More Than Friends,Grace Weber,0.319,0.401,8,-7.622000000000001,1,0.0312,0.882,2.95e-05,0.0905,0.363,78.63,197987,4,2010s,Early 2010s,North America,United States,,,Female,Female,Pop,Western Pop,Adult Alternative Pop,761106989-9D7BAA1674F7337D36D490D9D9E05BB0,Sophisticated,Smoky / Romantic,Slow Tempo,Slow,40s
1oNcADo4TZHpkfH8x1xRVW,High Highs to Low Lows,Lolo Zouaï,0.5710000000000001,0.484,0,-8.312000000000001,1,0.0644,0.43200000000000005,0.0,0.141,0.19,79.904,234000,4,2010s,Late 2010s,North America,United States,New York,New York City,Female,Female,Urban,Contemporary R&B/Soul,Neo-Soul,747523678-124973724580D26972AD6949193EA2A8,Sensual,Soft Soulful,Medium Tempo,Medium,60s
42zJqS8TW1Lpsa186of3OY,I Feel Like I'm Drowning,Two Feet,0.715,0.564,8,-5.56,1,0.0456,0.6759999999999999,0.0072,0.0854,0.213,104.92299999999999,186267,3,2010s,Mid 2010s,North America,United States,New York,New York City,Male,Male,Electronica,Electronica Mainstream,Pop Electronica,756039202-0F1FDFA021C01DD35C190E258444CA2C,Yearning,Energetic Yearning,Medium Tempo,Medium Fast,100s
1TVd8FHpeg1Afa92kaO0kR,Petals,Bibio,0.359,0.28600000000000003,9,-10.172,0,0.0338,0.9079999999999999,0.0036,0.109,0.22899999999999998,152.205,152333,4,2000s,Late 2000s,Western Europe,United Kingdom,England,,Male,Male,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,602742858-75FDD40D3D08103E100FE5CFDFDAE43C,Sentimental,Tender / Sincere,Slow Tempo,Slow,40s
1PM8OIREXRl5lFb06852rr,You Could Be,R3HAB,0.718,0.6809999999999999,5,-4.593,0,0.0361,0.255,1.88e-05,0.20800000000000002,0.35600000000000004,139.99,160286,4,2010s,Late 2010s,Western Europe,Netherlands,,,Male,Male Duo,Electronica,Dubstep,Dubstep,739742283-9565E338BBDE24BA6C130E7E014F7EB0,,,,,
7KTcqMFoDjIWFzzbIykNLR,Mephisto,Jata,0.483,0.316,8,-12.793,1,0.0281,0.0967,2.46e-06,0.201,0.32799999999999996,85.89399999999999,249302,4,2010s,Mid 2010s,Western Europe,Germany,,Berlin,Male,Male,Electronica,Electronica Mainstream,Pop Electronica,716132304-FFA83932C6C9BFEBF376AEB66AC1FCFD,Sensual,Dreamy Pulse,Slow Tempo,Slow,40s
2jYjP2AJz43vEHTbNjlovr,youngin',Sam Austins,0.638,0.551,5,-6.65,1,0.032,0.0456,0.0,0.0882,0.366,128.005,209499,4,,,,,,,,,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,751653190-EA1DA24C4242647BA205130653220B25,,,,,
0Xx0UPF4loz1ZJeZs4yhA0,Tonight,Mishegas,0.601,0.648,4,-8.512,1,0.0318,0.225,0.263,0.0837,0.11,124.99600000000001,192364,4,2000s,,North America,United States,New York,New York City,Male,Male,Urban,Western Hip-Hop/Rap,Gangsta Rap,73858074-0B1793FC6E17797FA43BF198148370B0,Cool,Wary / Defiant,Medium Tempo,Medium,80s
37ylBacGzYmfby1PONgMf6,Come Home - Hazey Eyes Remix,BAYNK,0.7390000000000001,0.56,8,-8.375,0,0.03,0.544,0.0487,0.18,0.15,109.006,181651,4,,,,,,,,,Electronica,Dance & Club,Club Dance,737510922-FB45049CEB51C1946A745DB1E122B959,,,,,
498PZGXoeApGrJ32NmeGbG,Chateau,Angus & Julia Stone,0.6609999999999999,0.5770000000000001,5,-11.25,1,0.0369,0.6779999999999999,0.863,0.111,0.6579999999999999,129.985,273533,4,2010s,,Australia/Oceania,Australia,New South Wales,Sydney,Mixed,Mixed Duo,Alternative & Punk,Alternative Folk,Alternative Folk,725104303-6F063C545F16FCCAA36A8796A2C6F551,Yearning,Sensitive / Exploring,Medium Tempo,Medium,60s
5dccTLwkO08kHplPMegoOp,Convertible,nite swim,0.664,0.348,6,-10.622,0,0.0333,0.44799999999999995,0.256,0.297,0.267,135.997,231250,4,1980s,,North America,United States,Minnesota,Minneapolis/St. Paul,Male,Male,Soundtrack,Original Film/TV Music,General Film Music,9086802-5D606D75E5E9D6CF4650D18CD2C6C85D,Cool,Casual Groove,Medium Tempo,Medium Slow,50s
7JFyFGvIXZEKdfGUiRVBTY,Darling Break Free,AmPm,0.621,0.562,6,-9.07,0,0.0305,0.027999999999999997,0.00121,0.146,0.192,97.988,212099,4,2010s,Late 2010s,Asia,Japan,,,Unknown/Other,,Electronica,House,General House,733467900-F1CCF1382FB9D49751DB2A54F6BCEBCA,Yearning,Energetic Yearning,Medium Tempo,Medium Fast,90s
57waeauCsihehcGXgZQMar,Streetlights on Mars,Jackson Penn,0.43200000000000005,0.5820000000000001,1,-10.047,0,0.19399999999999998,0.507,0.00031600000000000004,0.354,0.389,90.991,228267,4,2010s,Late 2010s,North America,United States,New York,New York City,Male,Male,Pop,Western Pop,Adult Alternative Pop,755233104-0F4F9FA3A50E9195D0B15F33F93FD3B2,Yearning,Energetic Yearning,Medium Tempo,Medium Fast,90s
27nYIQyWjyacyr7MGxZIHF,Don't Call Me (feat. Yuna),TOKiMONSTA,0.644,0.655,9,-6.507000000000001,0,0.038,0.40700000000000003,0.528,0.11,0.397,80.925,217537,4,2010s,,North America,United States,California,Los Angeles,Female,Female,Electronica,"Downtempo, Lounge & Ambient",Ambient Electronica,728657200-16F47D7116C98AF5F963C75A44C032BA,Brooding,Dreamy Brooding,Medium Tempo,Medium,80s
6YhqGFXm3Zj4AAlH1V9gUx,Daddies,Fortunes.,0.637,0.608,5,-7.215,0,0.389,0.13699999999999998,0.0,0.147,0.133,103.87100000000001,225911,4,2010s,,Australia/Oceania,Australia,Victoria,Melbourne,Male,Male Duo,Electronica,House,U.K. Garage,751075740-76EAADC54CA685D96CE18ABC25479D29,Cool,Wary / Defiant,Medium Tempo,Medium Slow,50s
3DYHw71c02tmG0v3nS74zx,Settle,Haulm,0.706,0.562,1,-8.027999999999999,0,0.0509,0.19899999999999998,0.000828,0.28800000000000003,0.21100000000000002,80.00399999999999,270187,4,2010s,Late 2010s,North America,United States,New York,New York City,Male,Male Duo,Electronica,House,Deep House,751834797-50871F634305DA92BB9D09547DB893D3,,,,,
0nPBT7Qv66iUOjnutDXOgw,Everything'll Change,Michl,0.5589999999999999,0.373,5,-9.55,1,0.0924,0.499,1.28e-05,0.124,0.12,36.542,168174,4,,,,,,,,,Alternative & Punk,Alternative,Alternative Rock,692269394-A221C6B6CD531F9BCAE9FACC340DC40D,Sensual,Intimate,Slow Tempo,Very Slow,30s
0KQfFxCCOjw7LreuEs3pxb,BE4UGO,Jack Grace,0.78,0.5820000000000001,9,-9.46,0,0.0604,0.797,0.501,0.0805,0.483,134.995,228110,4,,,,,,,,,Alternative & Punk,Alternative,Alternative Rock,745570644-ED25BCBBA7038B40F2D31A0AF9E41C19,Sensual,Dreamy Pulse,Medium Tempo,Medium,60s
0uRKpFaPujxVAvfitfnYv3,Euphoria,Stalgia,0.47200000000000003,0.35600000000000004,10,-14.542,1,0.0464,0.6729999999999999,0.156,0.134,0.0351,90.43299999999999,205436,4,1990s,,North America,Canada,British Columbia,Vancouver,Male,Male Duo,Electronica,Trance,Trance,5809578-3E20C4B87BB765D5CB6A2D9D75C7FACF,Fiery,Fiery Groove,Medium Tempo,Medium Fast,100s
2vaZ71ziWcUVh7ysBi1HKa,You Instead,San Scout,0.413,0.263,4,-12.284,1,0.0721,0.226,0.00716,0.129,0.16,112.95,198817,4,2010s,Late 2010s,Western Europe,United Kingdom,England,London,Male,Male Duo,Electronica,Electronica Mainstream,Pop Electronica,748050928-2164139551AC2B9A7E9D1D645FF1DA40,,,,,
4H7lqfARMONkJ0yaabgu3n,Stay Calm,Calper,0.467,0.32799999999999996,7,-9.352,1,0.0779,0.878,1.73e-05,0.0935,0.53,78.999,187676,4,,,,,,,,,Electronica,Electronica Mainstream,Pop Electronica,751870069-354CD80915482028F8BE16FBF0B2FCA4,,,,,
3HH4Pp13Rv3ued6BV0t6NZ,Intentions,Rainsford,0.561,0.8079999999999999,8,-4.944,1,0.17800000000000002,0.105,0.0008060000000000001,0.124,0.6579999999999999,197.903,247626,4,,,,,,,,,Pop,Western Pop,Pop Vocal,753584913-222E4FDDAE8E0F1E52ACD135174A1D94,,,,,
7sXg1VmdnM1Ho3aJPya5SC,Can't Let Go (feat. Emilia Ali),VALNTN,0.504,0.446,10,-9.127,0,0.22899999999999998,0.19399999999999998,1.07e-06,0.34600000000000003,0.281,129.126,180894,4,2010s,Late 2010s,North America,United States,Massachusetts,Boston,Male,Male,Electronica,Dubstep,Dubstep,734242113-B011303555798BBE5B242C0463EE0FA7,Sensual,Intimate,Medium Tempo,Medium,60s
5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy,Rex Orange County,0.7559999999999999,0.609,3,-7.9270000000000005,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720,4,2010s,Late 2010s,Western Europe,United Kingdom,England,,Male,Male Duo,Pop,Western Pop,Singer-Songwriter,747105229-CFD0FC32684678738F63A0F6D07A1D2D,Romantic,Heartfelt Passion,Medium Tempo,Medium Slow,50s
3QRPQQfTyPeM3t0ZWyzqNm,Like Daggers,CLAVVS,0.6,0.902,9,-3.7289999999999996,1,0.0354,0.163,0.00775,0.16399999999999998,0.358,130.077,229303,4,,,,,,,,,Alternative & Punk,Alternative,Alternative Rock,753362814-50B67AD3AF36247F2F66A29645B38864,Excited,Euphoric Energy,Fast Tempo,Fast,130s
